_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
376,2003,Brisbane,Medical treatment,Yes,Yes,No,5,0,0,5,0,5
377,2003,Brisbane,Minor injury,No,No,No,1017,0,0,0,1249,1249
378,2003,Brisbane,Minor injury,No,No,Yes,25,0,0,0,31,31
379,2003,Brisbane,Minor injury,No,Yes,No,83,0,0,0,91,91
380,2003,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
381,2003,Brisbane,Minor injury,Yes,No,No,70,0,0,0,75,75
382,2003,Brisbane,Minor injury,Yes,Yes,No,7,0,0,0,8,8
383,2003,Brisbane,Property damage only,No,No,No,2149,0,0,0,0,0
384,2003,Brisbane,Property damage only,No,No,Yes,37,0,0,0,0,0
385,2003,Brisbane,Property damage only,No,Yes,No,211,0,0,0,0,0
386,2003,Brisbane,Property damage only,No,Yes,Yes,3,0,0,0,0,0
387,2003,Brisbane,Property damage only,Yes,No,No,7,0,0,0,0,0
388,2003,Central,Fatal,No,No,No,23,28,15,9,1,53
389,2003,Central,Fatal,No,Yes,No,4,4,0,2,0,6
390,2003,Central,Fatal,Yes,No,No,8,8,1,0,0,9
391,2003,Central,Hospitalisation,No,No,No,299,0,381,58,15,454
392,2003,Central,Hospitalisation,No,No,Yes,5,0,7,3,1,11
393,2003,Central,Hospitalisation,No,Yes,No,32,0,35,1,2,38
394,2003,Central,Hospitalisation,No,Yes,Yes,1,0,2,1,0,3
395,2003,Central,Hospitalisation,Yes,No,No,62,0,66,2,1,69
396,2003,Central,Hospitalisation,Yes,Yes,No,2,0,2,0,1,3
397,2003,Central,Medical treatment,No,No,No,318,0,0,407,29,436
398,2003,Central,Medical treatment,No,No,Yes,5,0,0,5,0,5
399,2003,Central,Medical treatment,No,Yes,No,23,0,0,27,1,28
400,2003,Central,Medical treatment,Yes,No,No,28,0,0,28,0,28
401,2003,Central,Minor injury,No,No,No,208,0,0,0,241,241
402,2003,Central,Minor injury,No,No,Yes,1,0,0,0,1,1
403,2003,Central,Minor injury,No,Yes,No,17,0,0,0,19,19
404,2003,Central,Minor injury,Yes,No,No,16,0,0,0,16,16
405,2003,Central,Property damage only,No,No,No,742,0,0,0,0,0
406,2003,Central,Property damage only,No,No,Yes,7,0,0,0,0,0
407,2003,Central,Property damage only,No,Yes,No,78,0,0,0,0,0
408,2003,Central,Property damage only,Yes,No,No,1,0,0,0,0,0
409,2003,Far Northern,Fatal,No,No,No,16,17,17,2,0,36
410,2003,Far Northern,Fatal,No,Yes,No,1,1,1,0,0,2
411,2003,Far Northern,Fatal,Yes,No,No,1,1,0,0,0,1
412,2003,Far Northern,Hospitalisation,No,No,No,205,0,250,31,19,300
413,2003,Far Northern,Hospitalisation,No,No,Yes,3,0,4,0,0,4
414,2003,Far Northern,Hospitalisation,No,Yes,No,20,0,22,0,0,22
415,2003,Far Northern,Hospitalisation,Yes,No,No,55,0,56,1,1,58
416,2003,Far Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
417,2003,Far Northern,Medical treatment,No,No,No,217,0,0,262,12,274
418,2003,Far Northern,Medical treatment,No,No,Yes,3,0,0,3,0,3
419,2003,Far Northern,Medical treatment,No,Yes,No,13,0,0,15,9,24
420,2003,Far Northern,Medical treatment,Yes,No,No,30,0,0,32,4,36
421,2003,Far Northern,Minor injury,No,No,No,170,0,0,0,196,196
422,2003,Far Northern,Minor injury,No,No,Yes,5,0,0,0,6,6
423,2003,Far Northern,Minor injury,No,Yes,No,14,0,0,0,19,19
424,2003,Far Northern,Minor injury,No,Yes,Yes,1,0,0,0,2,2
425,2003,Far Northern,Minor injury,Yes,No,No,18,0,0,0,19,19
426,2003,Far Northern,Property damage only,No,No,No,555,0,0,0,0,0
427,2003,Far Northern,Property damage only,No,No,Yes,14,0,0,0,0,0
428,2003,Far Northern,Property damage only,No,Yes,No,50,0,0,0,0,0
429,2003,Far Northern,Property damage only,Yes,No,No,1,0,0,0,0,0
430,2003,Far Northern,Property damage only,Yes,No,Yes,1,0,0,0,0,0
431,2003,North Coast,Fatal,No,No,No,55,59,39,13,1,112
432,2003,North Coast,Fatal,No,No,Yes,1,1,3,2,2,8
433,2003,North Coast,Fatal,No,Yes,No,17,21,5,6,3,35
434,2003,North Coast,Fatal,Yes,No,No,11,12,4,2,0,18
435,2003,North Coast,Hospitalisation,No,No,No,638,0,863,97,38,998
436,2003,North Coast,Hospitalisation,No,No,Yes,6,0,8,5,0,13
437,2003,North Coast,Hospitalisation,No,Yes,No,50,0,59,6,2,67
438,2003,North Coast,Hospitalisation,No,Yes,Yes,1,0,3,0,0,3
439,2003,North Coast,Hospitalisation,Yes,No,No,106,0,112,4,1,117
440,2003,North Coast,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
441,2003,North Coast,Hospitalisation,Yes,Yes,No,5,0,8,1,0,9
442,2003,North Coast,Medical treatment,No,No,No,847,0,0,1072,62,1134
443,2003,North Coast,Medical treatment,No,No,Yes,16,0,0,28,0,28
444,2003,North Coast,Medical treatment,No,Yes,No,36,0,0,40,1,41
445,2003,North Coast,Medical treatment,Yes,No,No,94,0,0,95,4,99
446,2003,North Coast,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
447,2003,North Coast,Minor injury,No,No,No,492,0,0,0,588,588
448,2003,North Coast,Minor injury,No,No,Yes,6,0,0,0,6,6
449,2003,North Coast,Minor injury,No,Yes,No,23,0,0,0,23,23
450,2003,North Coast,Minor injury,No,Yes,Yes,1,0,0,0,10,10
451,2003,North Coast,Minor injury,Yes,No,No,49,0,0,0,54,54
452,2003,North Coast,Minor injury,Yes,Yes,No,1,0,0,0,1,1
453,2003,North Coast,Property damage only,No,No,No,1663,0,0,0,0,0
454,2003,North Coast,Property damage only,No,No,Yes,12,0,0,0,0,0
455,2003,North Coast,Property damage only,No,Yes,No,112,0,0,0,0,0
456,2003,North Coast,Property damage only,Yes,No,No,2,0,0,0,0,0
457,2003,Northern,Fatal,No,No,No,11,12,11,5,2,30
458,2003,Northern,Fatal,No,Yes,No,4,4,0,0,0,4
459,2003,Northern,Fatal,Yes,No,No,2,2,0,0,0,2
460,2003,Northern,Hospitalisation,No,No,No,230,0,302,45,15,362
461,2003,Northern,Hospitalisation,No,No,Yes,2,0,2,0,0,2
462,2003,Northern,Hospitalisation,No,Yes,No,15,0,20,1,0,21
463,2003,Northern,Hospitalisation,Yes,No,No,44,0,50,5,1,56
464,2003,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
465,2003,Northern,Medical treatment,No,No,No,198,0,0,252,18,270
466,2003,Northern,Medical treatment,No,No,Yes,1,0,0,2,0,2
467,2003,Northern,Medical treatment,No,Yes,No,11,0,0,13,0,13
468,2003,Northern,Medical treatment,No,Yes,Yes,1,0,0,2,0,2
469,2003,Northern,Medical treatment,Yes,No,No,33,0,0,35,1,36
470,2003,Northern,Minor injury,No,No,No,123,0,0,0,145,145
471,2003,Northern,Minor injury,No,No,Yes,5,0,0,0,5,5
472,2003,Northern,Minor injury,No,Yes,No,10,0,0,0,10,10
473,2003,Northern,Minor injury,Yes,No,No,16,0,0,0,17,17
474,2003,Northern,Property damage only,No,No,No,430,0,0,0,0,0
475,2003,Northern,Property damage only,No,No,Yes,6,0,0,0,0,0
476,2003,Northern,Property damage only,No,Yes,No,44,0,0,0,0,0
477,2003,South Eastern,Fatal,No,No,No,27,29,7,2,0,38
478,2003,South Eastern,Fatal,No,Yes,No,3,3,1,0,0,4
479,2003,South Eastern,Fatal,Yes,No,No,6,6,0,0,0,6
480,2003,South Eastern,Fatal,Yes,Yes,No,1,1,0,0,0,1
481,2003,South Eastern,Hospitalisation,No,No,No,694,0,886,83,50,1019
482,2003,South Eastern,Hospitalisation,No,No,Yes,21,0,30,8,6,44
483,2003,South Eastern,Hospitalisation,No,Yes,No,55,0,64,8,2,74
484,2003,South Eastern,Hospitalisation,Yes,No,No,141,0,155,7,4,166
485,2003,South Eastern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
486,2003,South Eastern,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
487,2003,South Eastern,Hospitalisation,Yes,Yes,Yes,1,0,2,1,0,3
488,2003,South Eastern,Medical treatment,No,No,No,940,0,0,1171,84,1255
489,2003,South Eastern,Medical treatment,No,No,Yes,13,0,0,19,1,20
490,2003,South Eastern,Medical treatment,No,Yes,No,29,0,0,36,3,39
491,2003,South Eastern,Medical treatment,No,Yes,Yes,3,0,0,8,1,9
492,2003,South Eastern,Medical treatment,Yes,No,No,86,0,0,91,3,94
493,2003,South Eastern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
494,2003,South Eastern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
495,2003,South Eastern,Minor injury,No,No,No,508,0,0,0,615,615
496,2003,South Eastern,Minor injury,No,No,Yes,8,0,0,0,10,10
497,2003,South Eastern,Minor injury,No,Yes,No,19,0,0,0,26,26
498,2003,South Eastern,Minor injury,Yes,No,No,32,0,0,0,33,33
499,2003,South Eastern,Property damage only,No,No,No,1222,0,0,0,0,0
500,2003,South Eastern,Property damage only,No,No,Yes,19,0,0,0,0,0
501,2003,South Eastern,Property damage only,No,Yes,No,78,0,0,0,0,0
502,2003,South Eastern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
503,2003,South Eastern,Property damage only,Yes,No,No,1,0,0,0,0,0
504,2003,Southern,Fatal,No,No,No,29,35,23,5,3,66
505,2003,Southern,Fatal,No,No,Yes,1,1,0,0,0,1
506,2003,Southern,Fatal,No,Yes,No,6,8,2,0,0,10
507,2003,Southern,Fatal,Yes,No,No,3,3,1,0,0,4
508,2003,Southern,Hospitalisation,No,No,No,470,0,579,66,39,684
509,2003,Southern,Hospitalisation,No,No,Yes,4,0,16,0,0,16
510,2003,Southern,Hospitalisation,No,Yes,No,53,0,62,5,6,73
511,2003,Southern,Hospitalisation,Yes,No,No,65,0,70,4,1,75
512,2003,Southern,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
513,2003,Southern,Medical treatment,No,No,No,437,0,0,540,27,567
514,2003,Southern,Medical treatment,No,No,Yes,10,0,0,10,1,11
515,2003,Southern,Medical treatment,No,Yes,No,46,0,0,52,2,54
516,2003,Southern,Medical treatment,Yes,No,No,39,0,0,40,1,41
517,2003,Southern,Minor injury,No,No,No,289,0,0,0,351,351
518,2003,Southern,Minor injury,No,No,Yes,6,0,0,0,9,9
519,2003,Southern,Minor injury,No,Yes,No,27,0,0,0,32,32
520,2003,Southern,Minor injury,Yes,No,No,17,0,0,0,17,17
521,2003,Southern,Property damage only,No,No,No,1127,0,0,0,0,0
522,2003,Southern,Property damage only,No,No,Yes,12,0,0,0,0,0
523,2003,Southern,Property damage only,No,Yes,No,119,0,0,0,0,0
524,2003,Southern,Property damage only,Yes,No,No,1,0,0,0,0,0
525,2003,Unknown,Hospitalisation,No,No,No,26,0,31,8,4,43
526,2003,Unknown,Hospitalisation,Yes,No,No,4,0,4,0,0,4
527,2003,Unknown,Medical treatment,No,No,No,14,0,0,18,1,19
528,2003,Unknown,Medical treatment,No,No,Yes,1,0,0,1,0,1
529,2003,Unknown,Medical treatment,No,Yes,No,2,0,0,2,0,2
530,2003,Unknown,Medical treatment,Yes,No,No,1,0,0,2,0,2
531,2003,Unknown,Minor injury,No,No,No,10,0,0,0,12,12
532,2003,Unknown,Property damage only,No,No,No,33,0,0,0,0,0
533,2003,Unknown,Property damage only,No,No,Yes,2,0,0,0,0,0
534,2003,Unknown,Property damage only,No,Yes,No,1,0,0,0,0,0
535,2004,Brisbane,Fatal,No,No,No,35,36,19,6,3,64
536,2004,Brisbane,Fatal,No,No,Yes,2,2,0,0,0,2
537,2004,Brisbane,Fatal,No,Yes,No,7,7,3,1,0,11
538,2004,Brisbane,Fatal,Yes,No,No,7,7,0,0,0,7
539,2004,Brisbane,Fatal,Yes,Yes,No,2,2,0,0,0,2
540,2004,Brisbane,Hospitalisation,No,No,No,1036,0,1265,137,74,1476
541,2004,Brisbane,Hospitalisation,No,No,Yes,34,0,42,4,2,48
542,2004,Brisbane,Hospitalisation,No,Yes,No,92,0,110,3,8,121
543,2004,Brisbane,Hospitalisation,No,Yes,Yes,2,0,2,1,0,3
544,2004,Brisbane,Hospitalisation,Yes,No,No,202,0,208,11,13,232
545,2004,Brisbane,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
546,2004,Brisbane,Hospitalisation,Yes,Yes,No,8,0,8,5,0,13
547,2004,Brisbane,Medical treatment,No,No,No,1649,0,0,2003,142,2145
548,2004,Brisbane,Medical treatment,No,No,Yes,38,0,0,46,0,46
549,2004,Brisbane,Medical treatment,No,Yes,No,148,0,0,171,12,183
550,2004,Brisbane,Medical treatment,No,Yes,Yes,2,0,0,2,0,2
551,2004,Brisbane,Medical treatment,Yes,No,No,166,0,0,169,5,174
552,2004,Brisbane,Medical treatment,Yes,Yes,No,8,0,0,8,0,8
553,2004,Brisbane,Minor injury,No,No,No,965,0,0,0,1143,1143
554,2004,Brisbane,Minor injury,No,No,Yes,19,0,0,0,28,28
555,2004,Brisbane,Minor injury,No,Yes,No,71,0,0,0,82,82
556,2004,Brisbane,Minor injury,Yes,No,No,71,0,0,0,74,74
557,2004,Brisbane,Minor injury,Yes,No,Yes,2,0,0,0,2,2
558,2004,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,1,1
559,2004,Brisbane,Property damage only,No,No,No,2276,0,0,0,0,0
560,2004,Brisbane,Property damage only,No,No,Yes,49,0,0,0,0,0
561,2004,Brisbane,Property damage only,No,Yes,No,246,0,0,0,0,0
562,2004,Brisbane,Property damage only,No,Yes,Yes,3,0,0,0,0,0
563,2004,Brisbane,Property damage only,Yes,No,No,21,0,0,0,0,0
564,2004,Brisbane,Property damage only,Yes,Yes,No,1,0,0,0,0,0
565,2004,Central,Fatal,No,No,No,26,27,6,2,0,35
566,2004,Central,Fatal,No,No,Yes,1,1,0,0,0,1
567,2004,Central,Fatal,No,Yes,No,5,6,2,2,0,10
568,2004,Central,Fatal,Yes,No,No,7,7,1,0,0,8
569,2004,Central,Hospitalisation,No,No,No,372,0,477,75,32,584
570,2004,Central,Hospitalisation,No,No,Yes,5,0,23,5,0,28
571,2004,Central,Hospitalisation,No,Yes,No,44,0,51,2,2,55
572,2004,Central,Hospitalisation,Yes,No,No,53,0,58,0,0,58
573,2004,Central,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
574,2004,Central,Medical treatment,No,No,No,363,0,0,457,26,483
575,2004,Central,Medical treatment,No,No,Yes,4,0,0,12,0,12
576,2004,Central,Medical treatment,No,Yes,No,29,0,0,38,0,38
577,2004,Central,Medical treatment,Yes,No,No,34,0,0,37,0,37
578,2004,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
579,2004,Central,Minor injury,No,No,No,199,0,0,0,244,244
580,2004,Central,Minor injury,No,No,Yes,3,0,0,0,4,4
581,2004,Central,Minor injury,No,Yes,No,17,0,0,0,20,20
582,2004,Central,Minor injury,Yes,No,No,27,0,0,0,28,28
583,2004,Central,Property damage only,No,No,No,791,0,0,0,0,0
584,2004,Central,Property damage only,No,No,Yes,6,0,0,0,0,0
585,2004,Central,Property damage only,No,Yes,No,96,0,0,0,0,0
586,2004,Central,Property damage only,No,Yes,Yes,1,0,0,0,0,0
587,2004,Central,Property damage only,Yes,No,No,4,0,0,0,0,0
588,2004,Far Northern,Fatal,No,No,No,7,7,3,5,0,15
589,2004,Far Northern,Fatal,Yes,No,No,4,5,3,1,0,9
590,2004,Far Northern,Hospitalisation,No,No,No,260,0,310,40,20,370
591,2004,Far Northern,Hospitalisation,No,No,Yes,9,0,11,0,3,14
592,2004,Far Northern,Hospitalisation,No,Yes,No,21,0,26,2,0,28
593,2004,Far Northern,Hospitalisation,Yes,No,No,66,0,70,1,1,72
594,2004,Far Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
595,2004,Far Northern,Medical treatment,No,No,No,212,0,0,248,8,256
596,2004,Far Northern,Medical treatment,No,No,Yes,6,0,0,11,0,11
597,2004,Far Northern,Medical treatment,No,Yes,No,10,0,0,12,0,12
598,2004,Far Northern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
599,2004,Far Northern,Medical treatment,Yes,No,No,37,0,0,39,2,41
600,2004,Far Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
601,2004,Far Northern,Minor injury,No,No,No,176,0,0,0,210,210
602,2004,Far Northern,Minor injury,No,No,Yes,5,0,0,0,6,6
603,2004,Far Northern,Minor injury,No,Yes,No,14,0,0,0,15,15
604,2004,Far Northern,Minor injury,No,Yes,Yes,1,0,0,0,1,1
605,2004,Far Northern,Minor injury,Yes,No,No,19,0,0,0,19,19
606,2004,Far Northern,Property damage only,No,No,No,610,0,0,0,0,0
607,2004,Far Northern,Property damage only,No,No,Yes,9,0,0,0,0,0
608,2004,Far Northern,Property damage only,No,Yes,No,37,0,0,0,0,0
609,2004,Far Northern,Property damage only,Yes,No,No,2,0,0,0,0,0
610,2004,North Coast,Fatal,No,No,No,53,56,30,4,0,90
611,2004,North Coast,Fatal,No,No,Yes,1,1,2,11,0,14
612,2004,North Coast,Fatal,No,Yes,No,8,10,2,1,0,13
613,2004,North Coast,Fatal,Yes,No,No,9,9,2,0,0,11
614,2004,North Coast,Hospitalisation,No,No,No,733,0,954,112,41,1107
615,2004,North Coast,Hospitalisation,No,No,Yes,13,0,19,5,4,28
616,2004,North Coast,Hospitalisation,No,Yes,No,59,0,68,18,1,87
617,2004,North Coast,Hospitalisation,No,Yes,Yes,1,0,5,6,0,11
618,2004,North Coast,Hospitalisation,Yes,No,No,148,0,161,5,3,169
619,2004,North Coast,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
620,2004,North Coast,Hospitalisation,Yes,Yes,No,6,0,6,0,0,6
621,2004,North Coast,Medical treatment,No,No,No,835,0,0,1074,68,1142
622,2004,North Coast,Medical treatment,No,No,Yes,16,0,0,21,5,26
623,2004,North Coast,Medical treatment,No,Yes,No,59,0,0,65,1,66
624,2004,North Coast,Medical treatment,Yes,No,No,86,0,0,92,1,93
625,2004,North Coast,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
626,2004,North Coast,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
627,2004,North Coast,Minor injury,No,No,No,490,0,0,0,586,586
628,2004,North Coast,Minor injury,No,No,Yes,5,0,0,0,6,6
629,2004,North Coast,Minor injury,No,Yes,No,35,0,0,0,39,39
630,2004,North Coast,Minor injury,No,Yes,Yes,1,0,0,0,2,2
631,2004,North Coast,Minor injury,Yes,No,No,38,0,0,0,44,44
632,2004,North Coast,Minor injury,Yes,Yes,No,1,0,0,0,1,1
633,2004,North Coast,Property damage only,No,No,No,1729,0,0,0,0,0
634,2004,North Coast,Property damage only,No,No,Yes,18,0,0,0,0,0
635,2004,North Coast,Property damage only,No,Yes,No,152,0,0,0,0,0
636,2004,North Coast,Property damage only,Yes,No,No,4,0,0,0,0,0
637,2004,North Coast,Property damage only,Yes,Yes,No,1,0,0,0,0,0
638,2004,Northern,Fatal,No,No,No,11,13,7,1,1,22
639,2004,Northern,Fatal,No,No,Yes,1,1,4,3,0,8
640,2004,Northern,Fatal,Yes,No,No,3,3,0,0,0,3
641,2004,Northern,Hospitalisation,No,No,No,217,0,271,35,13,319
642,2004,Northern,Hospitalisation,No,No,Yes,8,0,8,1,1,10
643,2004,Northern,Hospitalisation,No,Yes,No,20,0,22,0,1,23
644,2004,Northern,Hospitalisation,Yes,No,No,51,0,52,0,3,55
645,2004,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
646,2004,Northern,Medical treatment,No,No,No,225,0,0,292,19,311
647,2004,Northern,Medical treatment,No,No,Yes,2,0,0,2,0,2
648,2004,Northern,Medical treatment,No,Yes,No,13,0,0,16,1,17
649,2004,Northern,Medical treatment,Yes,No,No,33,0,0,33,1,34
650,2004,Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
651,2004,Northern,Minor injury,No,No,No,120,0,0,0,139,139
652,2004,Northern,Minor injury,No,No,Yes,2,0,0,0,2,2
653,2004,Northern,Minor injury,No,Yes,No,6,0,0,0,8,8
654,2004,Northern,Minor injury,Yes,No,No,20,0,0,0,21,21
655,2004,Northern,Property damage only,No,No,No,503,0,0,0,0,0
656,2004,Northern,Property damage only,No,No,Yes,3,0,0,0,0,0
657,2004,Northern,Property damage only,No,Yes,No,40,0,0,0,0,0
658,2004,Northern,Property damage only,Yes,No,No,2,0,0,0,0,0
659,2004,South Eastern,Fatal,No,No,No,32,34,19,2,1,56
660,2004,South Eastern,Fatal,No,Yes,No,4,4,1,0,0,5
661,2004,South Eastern,Fatal,Yes,No,No,7,7,1,0,0,8
662,2004,South Eastern,Fatal,Yes,No,Yes,1,1,0,0,0,1
663,2004,South Eastern,Hospitalisation,No,No,No,704,0,865,86,62,1013
664,2004,South Eastern,Hospitalisation,No,No,Yes,11,0,12,3,1,16
665,2004,South Eastern,Hospitalisation,No,Yes,No,47,0,54,9,0,63
666,2004,South Eastern,Hospitalisation,Yes,No,No,132,0,141,4,2,147
667,2004,South Eastern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
668,2004,South Eastern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
669,2004,South Eastern,Medical treatment,No,No,No,802,0,0,975,75,1050
670,2004,South Eastern,Medical treatment,No,No,Yes,18,0,0,21,1,22
671,2004,South Eastern,Medical treatment,No,Yes,No,47,0,0,61,5,66
672,2004,South Eastern,Medical treatment,Yes,No,No,67,0,0,69,1,70
673,2004,South Eastern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
674,2004,South Eastern,Medical treatment,Yes,Yes,No,3,0,0,3,0,3
675,2004,South Eastern,Minor injury,No,No,No,479,0,0,0,588,588
676,2004,South Eastern,Minor injury,No,No,Yes,10,0,0,0,24,24
677,2004,South Eastern,Minor injury,No,Yes,No,25,0,0,0,30,30
678,2004,South Eastern,Minor injury,No,Yes,Yes,1,0,0,0,1,1
679,2004,South Eastern,Minor injury,Yes,No,No,44,0,0,0,48,48
680,2004,South Eastern,Minor injury,Yes,Yes,No,2,0,0,0,2,2
681,2004,South Eastern,Property damage only,No,No,No,1317,0,0,0,0,0
682,2004,South Eastern,Property damage only,No,No,Yes,23,0,0,0,0,0
683,2004,South Eastern,Property damage only,No,Yes,No,94,0,0,0,0,0
684,2004,South Eastern,Property damage only,Yes,No,No,5,0,0,0,0,0
685,2004,South Eastern,Property damage only,Yes,Yes,No,1,0,0,0,0,0
686,2004,Southern,Fatal,No,No,No,42,50,35,3,3,91
687,2004,Southern,Fatal,No,Yes,No,8,8,2,1,0,11
688,2004,Southern,Fatal,Yes,No,No,6,7,1,0,0,8
689,2004,Southern,Hospitalisation,No,No,No,468,0,601,63,30,694
690,2004,Southern,Hospitalisation,No,No,Yes,3,0,5,0,1,6
691,2004,Southern,Hospitalisation,No,Yes,No,66,0,79,7,2,88
692,2004,Southern,Hospitalisation,Yes,No,No,73,0,77,2,0,79
693,2004,Southern,Hospitalisation,Yes,No,Yes,1,0,1,0,1,2
694,2004,Southern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
695,2004,Southern,Medical treatment,No,No,No,457,0,0,589,29,618
696,2004,Southern,Medical treatment,No,No,Yes,9,0,0,12,2,14
697,2004,Southern,Medical treatment,No,Yes,No,40,0,0,44,3,47
698,2004,Southern,Medical treatment,Yes,No,No,29,0,0,30,0,30
699,2004,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
700,2004,Southern,Minor injury,No,No,No,291,0,0,0,358,358
701,2004,Southern,Minor injury,No,No,Yes,3,0,0,0,5,5
702,2004,Southern,Minor injury,No,Yes,No,34,0,0,0,45,45
703,2004,Southern,Minor injury,Yes,No,No,19,0,0,0,20,20
704,2004,Southern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
705,2004,Southern,Property damage only,No,No,No,1271,0,0,0,0,0
706,2004,Southern,Property damage only,No,No,Yes,9,0,0,0,0,0
707,2004,Southern,Property damage only,No,Yes,No,140,0,0,0,0,0
708,2004,Southern,Property damage only,Yes,No,No,4,0,0,0,0,0
709,2004,Unknown,Hospitalisation,No,No,No,8,0,11,3,1,15
710,2004,Unknown,Hospitalisation,Yes,No,No,1,0,1,0,1,2
711,2004,Unknown,Medical treatment,No,No,No,7,0,0,7,0,7
712,2004,Unknown,Medical treatment,Yes,No,No,2,0,0,2,0,2
713,2004,Unknown,Minor injury,No,No,No,4,0,0,0,4,4
714,2004,Unknown,Property damage only,No,No,No,10,0,0,0,0,0
715,2004,Unknown,Property damage only,No,Yes,No,2,0,0,0,0,0
716,2004,Unknown,Property damage only,Yes,Yes,No,1,0,0,0,0,0
717,2005,Brisbane,Fatal,No,No,No,23,24,11,2,1,38
718,2005,Brisbane,Fatal,No,No,Yes,1,1,0,0,0,1
719,2005,Brisbane,Fatal,No,Yes,No,1,1,0,0,0,1
720,2005,Brisbane,Fatal,Yes,No,No,16,16,1,2,0,19
721,2005,Brisbane,Hospitalisation,No,No,No,1082,0,1309,147,85,1541
722,2005,Brisbane,Hospitalisation,No,No,Yes,36,0,52,11,11,74
723,2005,Brisbane,Hospitalisation,No,Yes,No,88,0,95,9,8,112
724,2005,Brisbane,Hospitalisation,No,Yes,Yes,1,0,1,1,0,2
725,2005,Brisbane,Hospitalisation,Yes,No,No,236,0,247,7,2,256
726,2005,Brisbane,Hospitalisation,Yes,Yes,No,9,0,9,0,0,9
727,2005,Brisbane,Medical treatment,No,No,No,1582,0,0,1951,147,2098
728,2005,Brisbane,Medical treatment,No,No,Yes,43,0,0,50,0,50
729,2005,Brisbane,Medical treatment,No,Yes,No,116,0,0,139,11,150
730,2005,Brisbane,Medical treatment,No,Yes,Yes,2,0,0,2,0,2
731,2005,Brisbane,Medical treatment,Yes,No,No,171,0,0,176,6,182
732,2005,Brisbane,Medical treatment,Yes,Yes,No,6,0,0,6,0,6
733,2005,Brisbane,Minor injury,No,No,No,823,0,0,0,1001,1001
734,2005,Brisbane,Minor injury,No,No,Yes,26,0,0,0,29,29
735,2005,Brisbane,Minor injury,No,Yes,No,72,0,0,0,81,81
736,2005,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
737,2005,Brisbane,Minor injury,Yes,No,No,86,0,0,0,90,90
738,2005,Brisbane,Minor injury,Yes,Yes,No,3,0,0,0,3,3
739,2005,Brisbane,Property damage only,No,No,No,2163,0,0,0,0,0
740,2005,Brisbane,Property damage only,No,No,Yes,30,0,0,0,0,0
741,2005,Brisbane,Property damage only,No,Yes,No,246,0,0,0,0,0
742,2005,Brisbane,Property damage only,No,Yes,Yes,1,0,0,0,0,0
743,2005,Brisbane,Property damage only,Yes,No,No,11,0,0,0,0,0
744,2005,Brisbane,Property damage only,Yes,Yes,No,2,0,0,0,0,0
745,2005,Central,Fatal,No,No,No,28,33,8,5,0,46
746,2005,Central,Fatal,No,Yes,No,8,11,3,0,0,14
747,2005,Central,Fatal,Yes,No,No,4,4,0,0,0,4
748,2005,Central,Hospitalisation,No,No,No,371,0,462,43,23,528
749,2005,Central,Hospitalisation,No,No,Yes,6,0,9,2,0,11
750,2005,Central,Hospitalisation,No,Yes,No,54,0,63,10,3,76
751,2005,Central,Hospitalisation,No,Yes,Yes,1,0,1,5,0,6
752,2005,Central,Hospitalisation,Yes,No,No,86,0,90,0,2,92
753,2005,Central,Hospitalisation,Yes,Yes,No,3,0,4,0,0,4
754,2005,Central,Medical treatment,No,No,No,339,0,0,427,32,459
